day,scenario,activity,class,is_anomaly,start,end,duration_sec
2025-02-21,evening,Bathe,normal,0,2025-02-21 19:08:52,2025-02-21 19:20:56,724
2025-02-21,evening,Go to toilet,normal,0,2025-02-21 19:20:56,2025-02-21 19:23:10,133
2025-02-21,evening,Late medication,late_medication,1,2025-02-21 21:23:10,2025-02-21 21:24:04,53
2025-02-21,evening,Sleep,normal,0,2025-02-21 21:24:04,2025-02-21 22:11:31,2847
2025-02-21,evening,Prolonged inactivity,prolonged_inactivity,1,2025-02-21 22:00:00,2025-02-22 00:17:48,8268
2025-02-22,morning,Sleep in Bed,normal,0,2025-02-22 07:00:00,2025-02-22 07:17:48,1068
2025-02-22,morning,Missed medication,missed_medication,1,2025-02-22 07:17:48,2025-02-22 07:18:56,68
2025-02-22,morning,Go to toilet,normal,0,2025-02-22 07:18:56,2025-02-22 07:20:53,116
2025-02-22,morning,Dress,normal,0,2025-02-22 07:20:53,2025-02-22 07:23:35,162
2025-02-22,morning,Cook breakfast,normal,0,2025-02-22 07:23:35,2025-02-22 07:30:07,392
2025-02-22,morning,Eat breakfast,normal,0,2025-02-22 07:30:07,2025-02-22 07:38:49,522
2025-02-22,morning,Wash dishes,normal,0,2025-02-22 07:38:49,2025-02-22 07:47:16,506
2025-02-22,morning,Bathe,normal,0,2025-02-22 07:47:16,2025-02-22 07:54:06,410
2025-02-22,morning,Leave home,normal,0,2025-02-22 07:54:06,2025-02-22 07:54:30,23
2025-02-22,noon,Enter home,normal,0,2025-02-22 12:00:00,2025-02-22 12:00:14,14
2025-02-22,noon,Cook lunch,normal,0,2025-02-22 12:00:14,2025-02-22 12:06:24,370
2025-02-22,noon,Eat lunch,normal,0,2025-02-22 12:06:24,2025-02-22 12:13:13,409
2025-02-22,noon,Wash dishes,normal,0,2025-02-22 12:13:13,2025-02-22 12:25:21,727
2025-02-22,noon,Go to toilet,normal,0,2025-02-22 12:25:21,2025-02-22 12:27:13,111
2025-02-22,noon,Leave home,normal,0,2025-02-22 12:27:13,2025-02-22 12:27:37,24
2025-02-22,evening,Enter home,normal,0,2025-02-22 18:00:00,2025-02-22 18:00:14,14
2025-02-22,evening,Cook dinner,normal,0,2025-02-22 18:00:14,2025-02-22 18:11:30,676
2025-02-22,evening,Eat dinner,normal,0,2025-02-22 18:11:30,2025-02-22 18:23:37,726
2025-02-22,evening,Watch TV,normal,0,2025-02-22 18:23:37,2025-02-22 18:42:16,1119
2025-02-22,evening,Read,normal,0,2025-02-22 18:42:16,2025-02-22 18:52:45,628
2025-02-22,evening,Read,normal,0,2025-02-22 18:52:45,2025-02-22 19:06:22,816
2025-02-22,evening,Bathe,normal,0,2025-02-22 19:06:22,2025-02-22 19:15:10,528
2025-02-22,evening,Go to toilet,normal,0,2025-02-22 19:15:10,2025-02-22 19:17:33,142
2025-02-22,evening,Take medication,normal,0,2025-02-22 19:17:33,2025-02-22 19:18:24,50
2025-02-22,evening,Sleep,normal,0,2025-02-22 19:18:24,2025-02-22 20:03:45,2721
2025-02-22,evening,Fall,fall,1,2025-02-22 22:00:00,2025-02-22 22:47:30,2850
2025-02-23,morning,Sleep in Bed,normal,0,2025-02-23 07:00:00,2025-02-23 07:17:06,1026
2025-02-23,morning,Take medication,normal,0,2025-02-23 07:17:06,2025-02-23 07:17:51,45
2025-02-23,morning,Go to toilet,normal,0,2025-02-23 07:17:51,2025-02-23 07:19:47,115
2025-02-23,morning,Dress,normal,0,2025-02-23 07:19:47,2025-02-23 07:22:00,133
2025-02-23,morning,Cook breakfast,normal,0,2025-02-23 07:22:00,2025-02-23 07:28:07,367
2025-02-23,morning,Eat breakfast,normal,0,2025-02-23 07:28:07,2025-02-23 07:35:47,460
2025-02-23,morning,Wash dishes,normal,0,2025-02-23 07:35:47,2025-02-23 07:46:00,612
2025-02-23,morning,Bathe,normal,0,2025-02-23 07:46:00,2025-02-23 07:54:49,528
2025-02-23,morning,Leave home,normal,0,2025-02-23 07:54:49,2025-02-23 07:55:12,23
2025-02-23,noon,Enter home,normal,0,2025-02-23 12:00:00,2025-02-23 12:00:14,14
2025-02-23,noon,Cook lunch,normal,0,2025-02-23 12:00:14,2025-02-23 12:07:00,406
2025-02-23,noon,Eat lunch,normal,0,2025-02-23 12:07:00,2025-02-23 12:15:54,534
2025-02-23,noon,Wash dishes,normal,0,2025-02-23 12:15:54,2025-02-23 12:27:44,709
2025-02-23,noon,Go to toilet,normal,0,2025-02-23 12:27:44,2025-02-23 12:29:43,119
2025-02-23,noon,Leave home,normal,0,2025-02-23 12:29:43,2025-02-23 12:30:08,24
2025-02-23,noon,Go to toilet,normal,0,2025-02-23 12:30:08,2025-02-23 12:32:11,123
2025-02-23,evening,Enter home,normal,0,2025-02-23 18:00:00,2025-02-23 18:00:26,26
2025-02-23,evening,Cook dinner,normal,0,2025-02-23 18:00:26,2025-02-23 18:10:15,589
2025-02-23,evening,Eat dinner,normal,0,2025-02-23 18:10:15,2025-02-23 18:21:48,692
2025-02-23,evening,Wash dishes,normal,0,2025-02-23 18:21:48,2025-02-23 18:33:21,693
2025-02-23,evening,Watch TV,normal,0,2025-02-23 18:33:21,2025-02-23 18:55:19,1317
2025-02-23,evening,Read,normal,0,2025-02-23 18:55:19,2025-02-23 19:06:50,691
2025-02-23,evening,Read,normal,0,2025-02-23 19:06:50,2025-02-23 19:18:33,702
2025-02-23,evening,Bathe,normal,0,2025-02-23 19:18:33,2025-02-23 19:26:12,459
2025-02-23,evening,Go to toilet,normal,0,2025-02-23 19:26:12,2025-02-23 19:28:34,141
2025-02-23,evening,Take medication,normal,0,2025-02-23 19:28:34,2025-02-23 19:29:18,44
2025-02-23,evening,Sleep,normal,0,2025-02-23 19:29:18,2025-02-23 20:02:42,2003
2025-02-24,morning,Sleep in Bed,normal,0,2025-02-24 06:00:00,2025-02-24 06:17:37,1057
2025-02-24,morning,Late medication,late_medication,1,2025-02-24 08:17:37,2025-02-24 08:18:11,33
2025-02-24,morning,Go to toilet,normal,0,2025-02-24 08:18:11,2025-02-24 08:19:42,91
2025-02-24,morning,Go to toilet,normal,0,2025-02-24 08:19:42,2025-02-24 08:21:05,82
2025-02-24,morning,Go to toilet,normal,0,2025-02-24 08:21:05,2025-02-24 08:22:38,93
2025-02-24,morning,Dress,normal,0,2025-02-24 08:22:38,2025-02-24 08:24:56,137
2025-02-24,morning,Go to toilet,normal,0,2025-02-24 08:24:56,2025-02-24 08:26:41,104
2025-02-24,morning,Cook breakfast,normal,0,2025-02-24 08:26:41,2025-02-24 08:32:30,348
2025-02-24,morning,Eat breakfast,normal,0,2025-02-24 08:32:30,2025-02-24 08:38:47,377
2025-02-24,morning,Wash dishes,normal,0,2025-02-24 08:38:47,2025-02-24 08:47:49,541
2025-02-24,morning,Leave home,normal,0,2025-02-24 08:47:49,2025-02-24 08:48:13,24
2025-02-24,noon,Enter home,normal,0,2025-02-24 12:00:00,2025-02-24 12:00:14,14
2025-02-24,noon,Cook lunch,normal,0,2025-02-24 12:00:14,2025-02-24 12:06:13,359
2025-02-24,noon,Wash dishes,normal,0,2025-02-24 12:06:13,2025-02-24 12:15:07,534
2025-02-24,noon,Go to toilet,normal,0,2025-02-24 12:15:07,2025-02-24 12:16:57,109
2025-02-24,noon,Leave home,normal,0,2025-02-24 12:16:57,2025-02-24 12:17:22,24
2025-02-24,evening,Enter home,normal,0,2025-02-24 19:00:00,2025-02-24 19:00:14,14
2025-02-24,evening,Cook dinner,normal,0,2025-02-24 19:00:14,2025-02-24 19:08:48,514
2025-02-24,evening,Eat dinner,normal,0,2025-02-24 19:08:48,2025-02-24 19:17:11,502
2025-02-24,evening,Wash dishes,normal,0,2025-02-24 19:17:11,2025-02-24 19:25:34,502
2025-02-24,evening,Watch TV,normal,0,2025-02-24 19:25:34,2025-02-24 19:39:52,858
2025-02-24,evening,Read,normal,0,2025-02-24 19:39:52,2025-02-24 19:50:04,612
2025-02-24,evening,Bathe,normal,0,2025-02-24 19:50:04,2025-02-24 19:56:13,368
2025-02-24,evening,Go to toilet,normal,0,2025-02-24 19:56:13,2025-02-24 19:57:58,105
2025-02-24,evening,Take medication,normal,0,2025-02-24 19:57:58,2025-02-24 19:58:41,43
2025-02-24,evening,Sleep,normal,0,2025-02-24 19:58:41,2025-02-24 20:39:28,2446
2025-02-24,evening,Fall,fall,1,2025-02-24 22:00:00,2025-02-24 22:49:57,2997
2025-02-25,morning,Sleep in Bed,normal,0,2025-02-25 08:00:00,2025-02-25 08:31:22,1882
2025-02-25,morning,Take medication,normal,0,2025-02-25 08:31:22,2025-02-25 08:32:09,46
2025-02-25,morning,Go to toilet,normal,0,2025-02-25 08:32:09,2025-02-25 08:35:03,173
2025-02-25,morning,Dress,normal,0,2025-02-25 08:35:03,2025-02-25 08:37:53,170
2025-02-25,morning,Cook breakfast,normal,0,2025-02-25 08:37:53,2025-02-25 08:46:18,504
2025-02-25,morning,Eat breakfast,normal,0,2025-02-25 08:46:18,2025-02-25 08:54:37,499
2025-02-25,morning,Bathe,normal,0,2025-02-25 08:54:37,2025-02-25 09:03:55,558
2025-02-25,morning,Leave home,normal,0,2025-02-25 09:03:55,2025-02-25 09:04:19,23
2025-02-25,noon,Enter home,normal,0,2025-02-25 13:00:00,2025-02-25 13:00:14,14
2025-02-25,noon,Cook lunch,normal,0,2025-02-25 13:00:14,2025-02-25 13:09:01,527
2025-02-25,noon,Eat lunch,normal,0,2025-02-25 13:09:01,2025-02-25 13:20:01,659
2025-02-25,noon,Wash dishes,normal,0,2025-02-25 13:20:01,2025-02-25 13:35:16,915
2025-02-25,noon,Go to toilet,normal,0,2025-02-25 13:35:16,2025-02-25 13:38:24,188
2025-02-25,noon,Leave home,normal,0,2025-02-25 13:38:24,2025-02-25 13:38:48,24
2025-02-25,evening,Enter home,normal,0,2025-02-25 18:00:00,2025-02-25 18:00:14,14
2025-02-25,evening,Cook dinner,normal,0,2025-02-25 18:00:14,2025-02-25 18:12:13,719
2025-02-25,evening,Wash dishes,normal,0,2025-02-25 18:12:13,2025-02-25 18:22:59,646
2025-02-25,evening,Watch TV,normal,0,2025-02-25 18:22:59,2025-02-25 18:46:26,1406
2025-02-25,evening,Watch TV,normal,0,2025-02-25 18:46:26,2025-02-25 19:15:46,1760
2025-02-25,evening,Read,normal,0,2025-02-25 19:15:46,2025-02-25 19:33:25,1058
2025-02-25,evening,Bathe,normal,0,2025-02-25 19:33:25,2025-02-25 19:42:55,569
2025-02-25,evening,Go to toilet,normal,0,2025-02-25 19:42:55,2025-02-25 19:45:22,146
2025-02-25,evening,Take medication,normal,0,2025-02-25 19:45:22,2025-02-25 19:46:25,63
2025-02-25,evening,Sleep,normal,0,2025-02-25 19:46:25,2025-02-25 20:42:50,3384
2025-02-25,evening,Watch TV,normal,0,2025-02-25 20:42:50,2025-02-25 21:06:06,1395
2025-02-25,evening,Prolonged inactivity,prolonged_inactivity,1,2025-02-25 22:00:00,2025-02-26 01:07:20,11240
2025-02-26,morning,Sleep in Bed,normal,0,2025-02-26 07:00:00,2025-02-26 07:21:15,1275
2025-02-26,morning,Take medication,normal,0,2025-02-26 07:21:15,2025-02-26 07:22:02,47
2025-02-26,morning,Go to toilet,normal,0,2025-02-26 07:22:02,2025-02-26 07:24:21,138
2025-02-26,morning,Go to toilet,normal,0,2025-02-26 07:24:21,2025-02-26 07:26:26,125
2025-02-26,morning,Dress,normal,0,2025-02-26 07:26:26,2025-02-26 07:28:41,135
2025-02-26,morning,Go to toilet,normal,0,2025-02-26 07:28:41,2025-02-26 07:31:09,147
2025-02-26,morning,Cook breakfast,normal,0,2025-02-26 07:31:09,2025-02-26 07:37:58,408
2025-02-26,morning,Eat breakfast,normal,0,2025-02-26 07:37:58,2025-02-26 07:44:18,379
2025-02-26,morning,Wash dishes,normal,0,2025-02-26 07:44:18,2025-02-26 07:55:41,683
2025-02-26,morning,Go to toilet,normal,0,2025-02-26 07:55:41,2025-02-26 07:58:03,141
2025-02-26,morning,Bathe,normal,0,2025-02-26 07:58:03,2025-02-26 08:07:04,540
2025-02-26,morning,Leave home,normal,0,2025-02-26 08:07:04,2025-02-26 08:07:28,23
2025-02-26,noon,Enter home,normal,0,2025-02-26 12:00:00,2025-02-26 12:00:14,14
2025-02-26,noon,Cook lunch,normal,0,2025-02-26 12:00:14,2025-02-26 12:06:48,394
2025-02-26,noon,Eat lunch,normal,0,2025-02-26 12:06:48,2025-02-26 12:16:06,557
2025-02-26,noon,Wash dishes,normal,0,2025-02-26 12:16:06,2025-02-26 12:27:27,680
2025-02-26,noon,Go to toilet,normal,0,2025-02-26 12:27:27,2025-02-26 12:29:45,138
2025-02-26,noon,Leave home,normal,0,2025-02-26 12:29:45,2025-02-26 12:30:10,24
2025-02-26,evening,Enter home,normal,0,2025-02-26 18:00:00,2025-02-26 18:00:14,14
2025-02-26,evening,Cook dinner,normal,0,2025-02-26 18:00:14,2025-02-26 18:10:03,589
2025-02-26,evening,Wash dishes,normal,0,2025-02-26 18:10:03,2025-02-26 18:18:38,515
2025-02-26,evening,Read,normal,0,2025-02-26 18:18:38,2025-02-26 18:29:04,625
2025-02-26,evening,Watch TV,normal,0,2025-02-26 18:29:04,2025-02-26 18:47:33,1108
2025-02-26,evening,Read,normal,0,2025-02-26 18:47:33,2025-02-26 19:01:13,820
2025-02-26,evening,Bathe,normal,0,2025-02-26 19:01:13,2025-02-26 19:08:17,424
2025-02-26,evening,Go to toilet,normal,0,2025-02-26 19:08:17,2025-02-26 19:10:04,107
2025-02-26,evening,Take medication,normal,0,2025-02-26 19:10:04,2025-02-26 19:10:59,54
2025-02-26,evening,Sleep,normal,0,2025-02-26 19:10:59,2025-02-26 19:48:27,2248
2025-02-27,morning,Sleep in Bed,normal,0,2025-02-27 06:00:00,2025-02-27 06:17:48,1068
2025-02-27,morning,Take medication,normal,0,2025-02-27 06:17:48,2025-02-27 06:18:30,42
2025-02-27,morning,Go to toilet,normal,0,2025-02-27 06:18:30,2025-02-27 06:20:29,118
2025-02-27,morning,Dress,normal,0,2025-02-27 06:20:29,2025-02-27 06:22:39,129
2025-02-27,morning,Cook breakfast,normal,0,2025-02-27 06:22:39,2025-02-27 06:28:10,331
2025-02-27,morning,Eat breakfast,normal,0,2025-02-27 06:28:10,2025-02-27 06:33:40,330
2025-02-27,morning,Wash dishes,normal,0,2025-02-27 06:33:40,2025-02-27 06:41:08,447
2025-02-27,morning,Bathe,normal,0,2025-02-27 06:41:08,2025-02-27 06:48:29,441
2025-02-27,morning,Leave home,normal,0,2025-02-27 06:48:29,2025-02-27 06:48:53,23
2025-02-27,noon,Enter home,normal,0,2025-02-27 12:00:00,2025-02-27 12:00:14,14
2025-02-27,noon,Cook lunch,normal,0,2025-02-27 12:00:14,2025-02-27 12:05:57,343
2025-02-27,noon,Eat lunch,normal,0,2025-02-27 12:05:57,2025-02-27 12:14:17,499
2025-02-27,noon,Wash dishes,normal,0,2025-02-27 12:14:17,2025-02-27 12:23:52,575
2025-02-27,noon,Go to toilet,normal,0,2025-02-27 12:23:52,2025-02-27 12:25:24,91
2025-02-27,noon,Leave home,normal,0,2025-02-27 12:25:24,2025-02-27 12:25:49,24
2025-02-27,noon,Go to toilet,normal,0,2025-02-27 12:25:49,2025-02-27 12:27:40,111
2025-02-27,evening,Enter home,normal,0,2025-02-27 19:00:00,2025-02-27 19:00:26,26
2025-02-27,evening,Cook dinner,normal,0,2025-02-27 19:00:26,2025-02-27 19:09:18,532
2025-02-27,evening,Wash dishes,normal,0,2025-02-27 19:09:18,2025-02-27 19:18:09,530
2025-02-27,evening,Watch TV,normal,0,2025-02-27 19:18:09,2025-02-27 19:32:51,882
2025-02-27,evening,Go to toilet,normal,0,2025-02-27 19:32:51,2025-02-27 19:34:58,126
2025-02-27,evening,Read,normal,0,2025-02-27 19:34:58,2025-02-27 19:46:21,683
2025-02-27,evening,Bathe,normal,0,2025-02-27 19:46:21,2025-02-27 19:54:34,493
2025-02-27,evening,Read,normal,0,2025-02-27 19:54:34,2025-02-27 20:06:32,717
2025-02-27,evening,Go to toilet,normal,0,2025-02-27 20:06:32,2025-02-27 20:08:33,121
2025-02-27,evening,Missed medication,missed_medication,1,2025-02-27 20:08:33,2025-02-27 20:09:36,63
2025-02-27,evening,Sleep,normal,0,2025-02-27 20:09:36,2025-02-27 20:41:49,1932
2025-02-28,morning,Sleep in Bed,normal,0,2025-02-28 08:00:00,2025-02-28 08:27:25,1645
2025-02-28,morning,Go to toilet,normal,0,2025-02-28 08:27:25,2025-02-28 08:30:27,181
2025-02-28,morning,Take medication,normal,0,2025-02-28 08:30:27,2025-02-28 08:31:21,54
2025-02-28,morning,Go to toilet,normal,0,2025-02-28 08:31:21,2025-02-28 08:34:33,192
2025-02-28,morning,Dress,normal,0,2025-02-28 08:34:33,2025-02-28 08:37:31,177
2025-02-28,morning,Eat breakfast,normal,0,2025-02-28 08:37:31,2025-02-28 08:47:05,574
2025-02-28,morning,Go to toilet,normal,0,2025-02-28 08:47:05,2025-02-28 08:50:12,187
2025-02-28,morning,Wash dishes,normal,0,2025-02-28 08:50:12,2025-02-28 09:01:41,688
2025-02-28,morning,Bathe,normal,0,2025-02-28 09:01:41,2025-02-28 09:10:30,529
2025-02-28,morning,Leave home,normal,0,2025-02-28 09:10:30,2025-02-28 09:10:54,23
2025-02-28,noon,Enter home,normal,0,2025-02-28 13:00:00,2025-02-28 13:00:14,14
2025-02-28,noon,Cook lunch,normal,0,2025-02-28 13:00:14,2025-02-28 13:08:25,491
2025-02-28,noon,Wash dishes,normal,0,2025-02-28 13:08:25,2025-02-28 13:22:17,832
2025-02-28,noon,Go to toilet,normal,0,2025-02-28 13:22:17,2025-02-28 13:25:07,169
2025-02-28,noon,Leave home,normal,0,2025-02-28 13:25:07,2025-02-28 13:25:32,24
2025-02-28,evening,Enter home,normal,0,2025-02-28 18:00:00,2025-02-28 18:00:14,14
2025-02-28,evening,Read,normal,0,2025-02-28 18:00:14,2025-02-28 18:14:03,829
2025-02-28,evening,Eat dinner,normal,0,2025-02-28 18:14:03,2025-02-28 18:25:12,668
2025-02-28,evening,Wash dishes,normal,0,2025-02-28 18:25:12,2025-02-28 18:40:56,944
2025-02-28,evening,Watch TV,normal,0,2025-02-28 18:40:56,2025-02-28 19:02:26,1290
2025-02-28,evening,Read,normal,0,2025-02-28 19:02:26,2025-02-28 19:16:08,822
2025-02-28,evening,Bathe,normal,0,2025-02-28 19:16:08,2025-02-28 19:26:08,599
2025-02-28,evening,Go to toilet,normal,0,2025-02-28 19:26:08,2025-02-28 19:28:20,132
2025-02-28,evening,Take medication,normal,0,2025-02-28 19:28:20,2025-02-28 19:29:17,56
2025-02-28,evening,Sleep,normal,0,2025-02-28 19:29:17,2025-02-28 20:25:55,3398
2025-03-01,morning,Sleep in Bed,normal,0,2025-03-01 08:00:00,2025-03-01 08:29:39,1779
2025-03-01,morning,Late medication,late_medication,1,2025-03-01 10:29:39,2025-03-01 10:30:27,47
2025-03-01,morning,Go to toilet,normal,0,2025-03-01 10:30:27,2025-03-01 10:33:29,181
2025-03-01,morning,Dress,normal,0,2025-03-01 10:33:29,2025-03-01 10:36:26,176
2025-03-01,morning,Cook breakfast,normal,0,2025-03-01 10:36:26,2025-03-01 10:44:06,460
2025-03-01,morning,Bathe,normal,0,2025-03-01 10:44:06,2025-03-01 10:55:44,697
2025-03-01,morning,Leave home,normal,0,2025-03-01 10:55:44,2025-03-01 10:56:08,23
2025-03-01,noon,Enter home,normal,0,2025-03-01 13:00:00,2025-03-01 13:00:14,14
2025-03-01,noon,Eat lunch,normal,0,2025-03-01 13:00:14,2025-03-01 13:11:17,663
2025-03-01,noon,Wash dishes,normal,0,2025-03-01 13:11:17,2025-03-01 13:22:53,696
2025-03-01,noon,Go to toilet,normal,0,2025-03-01 13:22:53,2025-03-01 13:25:54,180
2025-03-01,noon,Leave home,normal,0,2025-03-01 13:25:54,2025-03-01 13:26:18,24
2025-03-01,evening,Enter home,normal,0,2025-03-01 18:00:00,2025-03-01 18:00:14,14
2025-03-01,evening,Cook dinner,normal,0,2025-03-01 18:00:14,2025-03-01 18:13:33,799
2025-03-01,evening,Eat dinner,normal,0,2025-03-01 18:13:33,2025-03-01 18:25:00,686
2025-03-01,evening,Wash dishes,normal,0,2025-03-01 18:25:00,2025-03-01 18:37:05,724
2025-03-01,evening,Watch TV,normal,0,2025-03-01 18:37:05,2025-03-01 19:02:30,1525
2025-03-01,evening,Read,normal,0,2025-03-01 19:02:30,2025-03-01 19:20:21,1071
2025-03-01,evening,Bathe,normal,0,2025-03-01 19:20:21,2025-03-01 19:28:54,513
2025-03-01,evening,Go to toilet,normal,0,2025-03-01 19:28:54,2025-03-01 19:31:21,146
2025-03-01,evening,Missed medication,missed_medication,1,2025-03-01 19:31:21,2025-03-01 19:32:52,91
2025-03-01,evening,Sleep,normal,0,2025-03-01 19:32:52,2025-03-01 20:21:24,2911
2025-03-01,evening,Fall,fall,1,2025-03-01 22:00:00,2025-03-01 22:52:34,3154
